Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1538","HI1471","VBIHaeInf48452_1538","PATRIC.71421.8.NC_000907.CDS.1555796.1556809.rev","PATRIC","CDS",1555796,1556809,1014,"-","FIG00696717","PLF_724_00002876","PGF_05956722","NP_439622.1",337,,"Iron compound ABC transporter, permease protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1539","HI1472","VBIHaeInf48452_1539","PATRIC.71421.8.NC_000907.CDS.1556796.1557851.rev","PATRIC","CDS",1556796,1557851,1056,"-","FIG00697616","PLF_724_00002977","PGF_03694933","NP_439623.1",351,,"ABC transporter, substrate-binding protein (cluster 8, B12/iron complex)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1540","HI1473","VBIHaeInf48452_1540","PATRIC.71421.8.NC_000907.CDS.1557919.1558764.rev","PATRIC","CDS",1557919,1558764,846,"-","FIG00020041","PLF_724_00015915","PGF_00022503","NP_439624.1",281,"modD","Molybdenum transport system protein ModD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1541","HI1474","VBIHaeInf48452_1541","PATRIC.71421.8.NC_000907.CDS.1558774.1559373.rev","PATRIC","CDS",1558774,1559373,600,"-","FIG01956052","PLF_724_00002426","PGF_10425579","NP_439625.1",199,,"ABC transporter, ATP-binding protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1542","HI1475","VBIHaeInf48452_1542","PATRIC.71421.8.NC_000907.CDS.1559375.1559737.rev","PATRIC","CDS",1559375,1559737,363,"-","FIG00002718","PLF_724_00003491","PGF_00651155","NP_439626.1",120,,"ABC transporter, permease protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1543",,"VBIHaeInf48452_1543","PATRIC.71421.8.NC_000907.CDS.1559721.1559849.fwd","PATRIC","CDS",1559721,1559849,129,"+",,"PLF_724_00008233","PGF_01811784",,42,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1544","HI1476","VBIHaeInf48452_1544","PATRIC.71421.8.NC_000907.CDS.1559962.1560681.rev","PATRIC","CDS",1559962,1560681,720,"-","FIG01366258","PLF_724_00003208","PGF_00091980","NP_439627.1",239,,"Phage repressor protein cI",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1545","HI1477","VBIHaeInf48452_1545","PATRIC.71421.8.NC_000907.CDS.1560909.1561178.fwd","PATRIC","CDS",1560909,1561178,270,"+","FIG00672715","PLF_724_00018170","PGF_08147737","NP_439628.1",89,"ner","Phage transcriptional regulator Mup02, Ner",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1546","HI1478","VBIHaeInf48452_1546","PATRIC.71421.8.NC_000907.CDS.1561212.1563275.fwd","PATRIC","CDS",1561212,1563275,2064,"+","FIG01314079","PLF_724_00004926","PGF_07691576","NP_439629.1",687,"muA","DNA transposition protein Mup03, A",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1547","HI1480","VBIHaeInf48452_1547","PATRIC.71421.8.NC_000907.CDS.1563537.1564007.rev","PATRIC","CDS",1563537,1564007,471,"-","FIG00638284","PLF_724_00006166","PGF_01810694","NP_439631.1",156,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1548","HI1481","VBIHaeInf48452_1548","PATRIC.71421.8.NC_000907.CDS.1564041.1564904.fwd","PATRIC","CDS",1564041,1564904,864,"+","FIG00696880","PLF_724_00005976","PGF_00084166","NP_439632.1",287,"muB","Phage replication initiation ATPase Mup04, B",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1549","HI1482","VBIHaeInf48452_1549","PATRIC.71421.8.NC_000907.CDS.1564965.1565282.fwd","PATRIC","CDS",1564965,1565282,318,"+","FIG00697418","PLF_724_00006118","PGF_00344757","NP_439633.1",105,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1550","HI1483","VBIHaeInf48452_1550","PATRIC.71421.8.NC_000907.CDS.1565297.1565806.fwd","PATRIC","CDS",1565297,1565806,510,"+","FIG00698362","PLF_724_00016727","PGF_01810753","NP_439634.1",169,"gam","Phage-encoded host-nuclease inhibitor protein Mu10, gam",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1551",,"VBIHaeInf48452_1551","PATRIC.71421.8.NC_000907.CDS.1565803.1565964.fwd","PATRIC","CDS",1565803,1565964,162,"+",,"PLF_724_00004339","PGF_10637646",,53,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1552",,"VBIHaeInf48452_1552","PATRIC.71421.8.NC_000907.CDS.1565964.1566233.fwd","PATRIC","CDS",1565964,1566233,270,"+",,"PLF_724_00007305","PGF_01811318",,89,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1553","HI1485","VBIHaeInf48452_1553","PATRIC.71421.8.NC_000907.CDS.1566436.1566657.fwd","PATRIC","CDS",1566436,1566657,222,"+","FIG00696243","PLF_724_00006167","PGF_01810695","NP_439635.1",73,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1554","HI1486","VBIHaeInf48452_1554","PATRIC.71421.8.NC_000907.CDS.1566660.1566830.fwd","PATRIC","CDS",1566660,1566830,171,"+","FIG00698439","PLF_724_00006168","PGF_01810696","NP_439636.1",56,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1555","HI1487","VBIHaeInf48452_1555","PATRIC.71421.8.NC_000907.CDS.1566833.1567393.fwd","PATRIC","CDS",1566833,1567393,561,"+","FIG00638284","PLF_724_00006948","PGF_00295657","NP_439637.1",186,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.143","HI0141","VBIHaeInf48452_0143","PATRIC.71421.8.NC_000907.CDS.156725.157537.rev","PATRIC","CDS",156725,157537,813,"-","FIG00000645","PLF_724_00000488","PGF_00007920","NP_438310.1",270,"nagB","Glucosamine-6-phosphate deaminase (EC 3.5.99.6)","GO:0004342|glucosamine-6-phosphate deaminase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1556","HI1488","VBIHaeInf48452_1556","PATRIC.71421.8.NC_000907.CDS.1567567.1568124.fwd","PATRIC","CDS",1567567,1568124,558,"+","FIG00698546","PLF_724_00012021","PGF_03337656","NP_439638.1",185,,"Phage protein Mup16, GemA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1557","HI1489","VBIHaeInf48452_1557","PATRIC.71421.8.NC_000907.CDS.1568121.1568675.fwd","PATRIC","CDS",1568121,1568675,555,"+","FIG00696891","PLF_724_00006135","PGF_12772533","NP_439639.1",184,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1558",,"VBIHaeInf48452_1558","PATRIC.71421.8.NC_000907.CDS.1568867.1569082.fwd","PATRIC","CDS",1568867,1569082,216,"+","FIG00697009","PLF_724_00010132","PGF_01808626",,71,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1559",,"VBIHaeInf48452_1559","PATRIC.71421.8.NC_000907.CDS.1569082.1569300.fwd","PATRIC","CDS",1569082,1569300,219,"+","FIG00697009","PLF_724_00006708","PGF_04133743",,72,,"Phage protein Mup21, positive regulator of late transcription protein C",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1560","HI1492","VBIHaeInf48452_1560","PATRIC.71421.8.NC_000907.CDS.1569309.1569815.fwd","PATRIC","CDS",1569309,1569815,507,"+","FIG00638284","PLF_724_00007439","PGF_01811379","NP_439641.1",168,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1561","HI1493","VBIHaeInf48452_1561","PATRIC.71421.8.NC_000907.CDS.1569897.1570181.fwd","PATRIC","CDS",1569897,1570181,285,"+","FIG00638284","PLF_724_00006712","PGF_02193567","NP_439642.1",94,,"Phage lysozyme R (EC 3.2.1.17)","GO:0003796|lysozyme activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1562","HI1494","VBIHaeInf48452_1562","PATRIC.71421.8.NC_000907.CDS.1570166.1570441.fwd","PATRIC","CDS",1570166,1570441,276,"+","FIG00049959","PLF_724_00006712","PGF_02193567","NP_439643.2",91,,"Phage lysozyme R (EC 3.2.1.17)","GO:0003796|lysozyme activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1563","HI1495","VBIHaeInf48452_1563","PATRIC.71421.8.NC_000907.CDS.1570448.1570708.fwd","PATRIC","CDS",1570448,1570708,261,"+","FIG00697768","PLF_724_00013895","PGF_08225224","NP_439644.1",86,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1564","HI1496","VBIHaeInf48452_1564","PATRIC.71421.8.NC_000907.CDS.1570705.1570959.fwd","PATRIC","CDS",1570705,1570959,255,"+","FIG00696720","PLF_724_00007440","PGF_01811380","NP_439645.1",84,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1565",,"VBIHaeInf48452_1565","PATRIC.71421.8.NC_000907.CDS.1570940.1571077.fwd","PATRIC","CDS",1570940,1571077,138,"+",,"PLF_724_00003957","PGF_00228812",,45,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1566","HI1497","VBIHaeInf48452_1566","PATRIC.71421.8.NC_000907.CDS.1571077.1571304.fwd","PATRIC","CDS",1571077,1571304,228,"+","FIG00697099","PLF_724_00007441","PGF_00184922","NP_439646.1",75,,"Phage TraR/YbiI family protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1567","HI1498","VBIHaeInf48452_1567","PATRIC.71421.8.NC_000907.CDS.1571301.1571630.fwd","PATRIC","CDS",1571301,1571630,330,"+","FIG00697642","PLF_724_00007442","PGF_00022784","NP_439647.1",109,,"Phage protein Mup25, orf4",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1568","HI1498.1","VBIHaeInf48452_1568","PATRIC.71421.8.NC_000907.CDS.1571635.1571943.fwd","PATRIC","CDS",1571635,1571943,309,"+","FIG00696461","PLF_724_00003588","PGF_01809937","NP_439648.1",102,,"Phage protein Mup26",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1569","HI1499","VBIHaeInf48452_1569","PATRIC.71421.8.NC_000907.CDS.1571955.1572524.fwd","PATRIC","CDS",1571955,1572524,570,"+","FIG00433263","PLF_724_00006709","PGF_06493692","NP_439649.1",189,,"Phage terminase, small subunit Mup27, D",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1570","HI1500","VBIHaeInf48452_1570","PATRIC.71421.8.NC_000907.CDS.1572524.1574050.fwd","PATRIC","CDS",1572524,1574050,1527,"+","FIG00698397","PLF_724_00004137","PGF_00389737","NP_439650.1",508,,"Phage terminase, large subunit Mup28, E",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1571","HI1501","VBIHaeInf48452_1571","PATRIC.71421.8.NC_000907.CDS.1574062.1575624.fwd","PATRIC","CDS",1574062,1575624,1563,"+","FIG01365622","PLF_724_00004432","PGF_01645285","NP_439651.1",520,,"Phage protein Mup29, H",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1572","HI1502","VBIHaeInf48452_1572","PATRIC.71421.8.NC_000907.CDS.1575715.1576959.fwd","PATRIC","CDS",1575715,1576959,1245,"+","FIG00847536","PLF_724_00004445","PGF_04567559","NP_439652.1",414,,"Phage virion morphogenesis protein Mup30, F",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1573","HI1503","VBIHaeInf48452_1573","PATRIC.71421.8.NC_000907.CDS.1577097.1577537.fwd","PATRIC","CDS",1577097,1577537,441,"+","FIG00698210","PLF_724_00005260","PGF_01812847","NP_439653.1",146,,"Phage virion morphogenesis protein Mup31, G",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1574","HI1504","VBIHaeInf48452_1574","PATRIC.71421.8.NC_000907.CDS.1577768.1578835.fwd","PATRIC","CDS",1577768,1578835,1068,"+","FIG00102469","PLF_724_00011744","PGF_06349261","NP_439654.1",355,,"Phage protein Mup32, I",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.144","HI0142","VBIHaeInf48452_0144","PATRIC.71421.8.NC_000907.CDS.157823.158704.rev","PATRIC","CDS",157823,158704,882,"-","FIG00133227","PLF_724_00000360","PGF_00023919","NP_438311.1",293,"nanA","N-acetylneuraminate lyase (EC 4.1.3.3)","GO:0008747|N-acetylneuraminate lyase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1575","HI1505","VBIHaeInf48452_1575","PATRIC.71421.8.NC_000907.CDS.1578835.1579761.fwd","PATRIC","CDS",1578835,1579761,927,"+","FIG00016372","PLF_724_00004449","PGF_03302519","NP_439655.1",308,,"Phage major head subunit Mup34, T",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1576","HI1506","VBIHaeInf48452_1576","PATRIC.71421.8.NC_000907.CDS.1579844.1580101.fwd","PATRIC","CDS",1579844,1580101,258,"+","FIG00638284","PLF_724_00005465","PGF_00082959","NP_439656.1",85,,"Phage protein Mup35",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1577","HI1507","VBIHaeInf48452_1577","PATRIC.71421.8.NC_000907.CDS.1580113.1580229.fwd","PATRIC","CDS",1580113,1580229,117,"+","FIG00698811","PLF_724_00005465","PGF_00082959","NP_439657.1",38,,"Phage protein Mup35",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1578","HI1508","VBIHaeInf48452_1578","PATRIC.71421.8.NC_000907.CDS.1580232.1580657.fwd","PATRIC","CDS",1580232,1580657,426,"+","FIG00107906","PLF_724_00013944","PGF_00179802","NP_439658.1",141,,"Phage protein Mup36, J",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1579","HI1509","VBIHaeInf48452_1579","PATRIC.71421.8.NC_000907.CDS.1580657.1581208.fwd","PATRIC","CDS",1580657,1581208,552,"+","FIG00099284","PLF_724_00004836","PGF_00022814","NP_439659.2",183,,"Phage protein Mup37, K",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1580","HI1510","VBIHaeInf48452_1580","PATRIC.71421.8.NC_000907.CDS.1581221.1581412.fwd","PATRIC","CDS",1581221,1581412,192,"+","FIG00022628","PLF_724_00007443","PGF_10332673","NP_439660.1",63,,"Phage protein Mup38",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1581","HI1511","VBIHaeInf48452_1581","PATRIC.71421.8.NC_000907.CDS.1581412.1582875.fwd","PATRIC","CDS",1581412,1582875,1464,"+","FIG00003178","PLF_724_00004369","PGF_09809496","NP_439661.1",487,,"Phage tail sheath Mup39, L",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1582","HI1512","VBIHaeInf48452_1582","PATRIC.71421.8.NC_000907.CDS.1582885.1583241.fwd","PATRIC","CDS",1582885,1583241,357,"+","FIG00020364","PLF_724_00014158","PGF_01624636","NP_439662.1",118,,"Phage tail tube protein Mup40, M",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1583","HI1513","VBIHaeInf48452_1583","PATRIC.71421.8.NC_000907.CDS.1583254.1583637.fwd","PATRIC","CDS",1583254,1583637,384,"+","FIG00125235","PLF_724_00007444","PGF_01544177","NP_439663.1",127,,"Phage tail assembly chaperone Mup41, Y",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1584","HI1514","VBIHaeInf48452_1584","PATRIC.71421.8.NC_000907.CDS.1583952.1585613.fwd","PATRIC","CDS",1583952,1585613,1662,"+","FIG00924939","PLF_724_00004837","PGF_03853370","NP_439664.1",553,,"Phage tape measure protein Mup42",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1585","HI1515","VBIHaeInf48452_1585","PATRIC.71421.8.NC_000907.CDS.1585613.1586980.fwd","PATRIC","CDS",1585613,1586980,1368,"+","FIG00004640","PLF_724_00013885","PGF_04144198","NP_439665.1",455,"muN","Phage tail/DNA circulation protein Mup43, N",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1586",,"VBIHaeInf48452_1586","PATRIC.71421.8.NC_000907.CDS.1587088.1587765.fwd","PATRIC","CDS",1587088,1587765,678,"+","FIG00003269","PLF_724_00006659","PGF_03301941",,225,,"Phage tail protein Mup44, P",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.145","HI0143","VBIHaeInf48452_0145","PATRIC.71421.8.NC_000907.CDS.158715.159581.rev","PATRIC","CDS",158715,159581,867,"-","FIG00012267","PLF_724_00000831","PGF_02146256","NP_438312.1",288,,"Sialic acid utilization regulator, RpiR family","GO:0003700|transcription factor activity;GO:0005529|sugar binding;GO:0005975|carbohydrate metabolic process"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1587",,"VBIHaeInf48452_1587","PATRIC.71421.8.NC_000907.CDS.1587765.1587983.fwd","PATRIC","CDS",1587765,1587983,219,"+","FIG00948486","PLF_724_00006209","PGF_03301941",,72,,"Phage tail protein Mup44, P",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1588",,"VBIHaeInf48452_1588","PATRIC.71421.8.NC_000907.CDS.1588076.1588240.fwd","PATRIC","CDS",1588076,1588240,165,"+","FIG00948486","PLF_724_00006209","PGF_03301941",,54,,"Phage tail protein Mup44, P",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1589","HI1518","VBIHaeInf48452_1589","PATRIC.71421.8.NC_000907.CDS.1588277.1588825.fwd","PATRIC","CDS",1588277,1588825,549,"+","FIG00015319","PLF_724_00005366","PGF_09352077","NP_439667.1",182,,"Phage baseplate assembly protein Mup45, Q",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1590","HI1519","VBIHaeInf48452_1590","PATRIC.71421.8.NC_000907.CDS.1588834.1589241.fwd","PATRIC","CDS",1588834,1589241,408,"+","FIG00017394","PLF_724_00007445","PGF_00784983","NP_439668.1",135,,"Phage protein Mup46, V",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1591","HI1520","VBIHaeInf48452_1591","PATRIC.71421.8.NC_000907.CDS.1589241.1590308.fwd","PATRIC","CDS",1589241,1590308,1068,"+","FIG00003420","PLF_724_00013883","PGF_10311784","NP_439669.1",355,,"Phage protein Mup47, W",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1592","HI1521","VBIHaeInf48452_1592","PATRIC.71421.8.NC_000907.CDS.1590403.1590900.fwd","PATRIC","CDS",1590403,1590900,498,"+","FIG00033404","PLF_724_00006667","PGF_01651358","NP_439670.2",165,,"Phage protein Mup48",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1593","HI1522","VBIHaeInf48452_1593","PATRIC.71421.8.NC_000907.CDS.1590900.1592771.fwd","PATRIC","CDS",1590900,1592771,1872,"+","FIG01305320","PLF_724_00007446","PGF_10378329","NP_439671.1",623,,"Phage tail fiber Mup49, S",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1594","HI1523","VBIHaeInf48452_1594","PATRIC.71421.8.NC_000907.CDS.1593430.1594275.fwd","PATRIC","CDS",1593430,1594275,846,"+","FIG01529874","PLF_724_00016252","PGF_08225224","NP_439673.1",281,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1595",,"VBIHaeInf48452_1595","PATRIC.71421.8.NC_000907.CDS.1594339.1594773.rev","PATRIC","CDS",1594339,1594773,435,"-","FIG00018897","PLF_724_00004835","PGF_09402727",,144,,"Molybdenum ABC transporter permease protein ModB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1596","HI1525","VBIHaeInf48452_1596","PATRIC.71421.8.NC_000907.CDS.1594829.1595566.rev","PATRIC","CDS",1594829,1595566,738,"-","FIG00021644","PLF_724_00003188","PGF_07524879","NP_439674.1",245,,"ABC transporter, substrate-binding protein (cluster 6, sulfate/molybdate/tungstate/phosphate)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.146","HI0144","VBIHaeInf48452_0146","PATRIC.71421.8.NC_000907.CDS.159574.160476.rev","PATRIC","CDS",159574,160476,903,"-","FIG00081563","PLF_724_00000658","PGF_00023828","NP_438313.1",300,,"N-acetylmannosamine kinase (EC 2.7.1.60)","GO:0009384|N-acylmannosamine kinase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1597","HI1526","VBIHaeInf48452_1597","PATRIC.71421.8.NC_000907.CDS.1595753.1597183.rev","PATRIC","CDS",1595753,1597183,1431,"-","FIG00014339","PLF_724_00000152","PGF_00013100","NP_439675.1",476,"rfaE","D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) / D-glycero-beta-D-manno-heptose-7-phosphate kinase (EC 2.7.1.167)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1598","HI1527","VBIHaeInf48452_1598","PATRIC.71421.8.NC_000907.CDS.1597280.1598215.fwd","PATRIC","CDS",1597280,1598215,936,"+","FIG00000545","PLF_724_00000128","PGF_01763778","NP_439676.2",311,"htrB","Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1599","HI1528","VBIHaeInf48452_1599","PATRIC.71421.8.NC_000907.CDS.1598289.1600187.fwd","PATRIC","CDS",1598289,1600187,1899,"+","FIG00000439","PLF_724_00000139","PGF_06005188","NP_439677.1",632,"parE","DNA topoisomerase IV subunit B (EC 5.99.1.3)","GO:0003918|DNA topoisomerase type II (ATP-hydrolyzing) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1600","HI1529","VBIHaeInf48452_1600","PATRIC.71421.8.NC_000907.CDS.1600254.1602497.fwd","PATRIC","CDS",1600254,1602497,2244,"+","FIG00000425","PLF_724_00000540","PGF_00057270","NP_439678.1",747,"parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","GO:0003918|DNA topoisomerase type II (ATP-hydrolyzing) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1601","HI1530","VBIHaeInf48452_1601","PATRIC.71421.8.NC_000907.CDS.1602539.1603753.fwd","PATRIC","CDS",1602539,1603753,1215,"+","FIG01304376","PLF_724_00001107","PGF_03850044","NP_439679.1",404,"gltS","Sodium/glutamate symporter",
